Farm_ID,Current_Crop,Farm_Area(acres),Irrigation_Type,Soil_Type,Season,Previous_Crop_1,Previous_Crop_2,Previous_Crop_3,Rotation_Health_Score,Fertilizer_Used(tons),Pesticide_Used(kg),Water_Usage(cubic meters),Yield(tons),Organic_Matter_Content(%),Soil_pH,Chemical_Free_Days,Sustainability_Score,Fertilizer_Category,Pesticide_Category,Current_Fertilizer,Current_Pesticide,Sustainable_Recommendations
F2363,Wheat,392.48,Flood,Loamy,Zaid,Soybean,Soybean,Potato,72.5,4.19,4.43,114796.51,127.53,4.11,7.43,286,24.46,Organic,Chemical,Vermicompost,Synthetic Insecticides,"{'fertilizer': 'Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2364,Wheat,100.56,Rain-fed,Peaty,Zaid,Wheat,Potato,Soybean,62.5,1.04,1.53,9067.51,24.47,2.98,5.64,225,81.33,Organic,Organic,Vermicompost,Biological Control,"{'fertilizer': 'Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2365,Sugarcane,92.09,Sprinkler,Peaty,Zaid,Sugarcane,Potato,Sugarcane,35.0,2.36,1.06,21744.03,43.03,3.16,6.29,141,76.64,Chemical,Chemical,Urea,Synthetic Insecticides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2366,Barley,497.07,Drip,Peaty,Rabi,Soybean,Soybean,Barley,55.0,10.0,4.61,61644.44,95.08,1.76,6.02,89,17.23,Mixed,Chemical,NPK + Bio-fertilizer,Chemical Herbicides,"{'fertilizer': 'NPK + Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2367,Rice,165.89,Sprinkler,Loamy,Zaid,Rice,Wheat,Maize,52.5,1.66,2.03,36621.39,47.49,2.05,6.27,328,65.36,Chemical,Chemical,NPK,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F2368,Barley,68.1,Sprinkler,Clay,Rabi,Barley,Maize,Barley,35.0,1.45,0.6,13806.57,14.03,2.77,5.81,71,86.57,Organic,Chemical,Compost,Chemical Fungicides,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2369,Tomato,190.6,Rain-fed,Sandy,Rabi,Maize,Soybean,Soybean,72.5,4.69,2.31,20320.98,103.3,3.28,7.26,70,58.18,Chemical,Chemical,NPK,Chemical Herbicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F2370,Barley,224.12,Rain-fed,Sandy,Zaid,Maize,Barley,Barley,35.0,3.06,2.41,21740.3,48.7,1.35,6.46,272,62.08,Chemical,Organic,MOP,Herbal Pesticides,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F2371,Soybean,365.87,Sprinkler,Sandy,Rabi,Soybean,Maize,Rice,72.5,7.76,4.99,73357.69,60.16,1.65,5.64,113,18.23,Mixed,Chemical,DAP + Vermicompost,Synthetic Insecticides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2372,Barley,249.73,Drip,Clay,Zaid,Barley,Maize,Maize,35.0,6.42,3.59,43448.99,43.6,2.06,5.87,254,35.17,Chemical,Chemical,DAP,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F2373,Tomato,467.22,Sprinkler,Silty,Kharif,Tomato,Tomato,Wheat,35.0,10.0,5.0,103584.69,241.2,1.58,6.56,291,6.52,Mixed,Chemical,DAP + Vermicompost,Synthetic Insecticides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2374,Rice,449.24,Rain-fed,Silty,Kharif,Wheat,Rice,Rice,35.0,9.07,5.0,52160.27,134.19,2.45,7.14,207,18.64,Organic,Chemical,Green Manure,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2375,Wheat,478.39,Manual,Sandy,Rabi,Wheat,Rice,Potato,52.5,10.0,5.0,99149.79,149.37,1.35,5.89,364,6.94,Organic,Chemical,Green Manure,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2376,Soybean,225.14,Manual,Sandy,Kharif,Maize,Maize,Rice,62.5,5.78,2.13,51616.63,56.83,3.7,6.27,278,46.0,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F2377,Sugarcane,352.32,Sprinkler,Sandy,Rabi,Wheat,Potato,Potato,52.5,5.76,2.36,70920.36,164.49,2.19,5.7,101,39.44,Mixed,Organic,DAP + Vermicompost,Neem Extract,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2378,Rice,100.7,Flood,Clay,Zaid,Wheat,Wheat,Wheat,35.0,0.94,1.06,25618.11,31.32,1.69,7.44,191,80.16,Chemical,Chemical,NPK,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2379,Sugarcane,268.71,Flood,Clay,Zaid,Soybean,Sugarcane,Potato,62.5,4.45,3.37,93665.47,106.86,1.66,5.71,165,31.69,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2380,Carrot,196.25,Manual,Sandy,Kharif,Wheat,Soybean,Maize,80.0,6.08,0.92,51658.82,76.92,1.71,7.5,220,55.95,Chemical,Chemical,DAP,Chemical Herbicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2381,Carrot,367.66,Manual,Peaty,Rabi,Wheat,Soybean,Wheat,62.5,8.12,3.94,107308.76,130.57,1.68,6.71,217,16.94,Chemical,Organic,MOP,Biological Control,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2382,Cotton,66.35,Sprinkler,Clay,Rabi,Soybean,Wheat,Maize,80.0,1.29,1.05,11392.9,9.58,4.83,5.72,308,83.8,Mixed,Mixed,Urea + Compost,Limited Chemical + Neem,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2383,Barley,460.12,Drip,Loamy,Zaid,Barley,Barley,Barley,17.5,7.44,5.0,80527.63,81.87,2.16,6.66,285,15.3,Chemical,Chemical,NPK,Chemical Herbicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2384,Rice,107.33,Sprinkler,Peaty,Kharif,Legumes,Rice,Wheat,62.5,0.57,0.34,19317.36,36.24,3.98,6.61,101,89.7,Mixed,Chemical,Urea + Compost,Chemical Fungicides,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2385,Cotton,13.41,Sprinkler,Sandy,Zaid,Maize,Soybean,Soybean,72.5,0.5,0.62,2751.74,1.83,2.14,6.71,338,94.23,Chemical,Chemical,NPK,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2386,Maize,144.09,Sprinkler,Sandy,Rabi,Maize,Maize,Potato,35.0,4.13,1.25,25950.5,56.91,3.24,5.87,9,67.76,Chemical,Mixed,MOP,Limited Chemical + Neem,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F2387,Tomato,405.53,Flood,Loamy,Kharif,Maize,Wheat,Maize,52.5,8.55,5.0,124033.4,158.59,1.02,6.25,288,8.25,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F2388,Rice,34.0,Rain-fed,Clay,Kharif,Legumes,Rice,Legumes,55.0,0.95,0.49,3378.32,12.98,3.55,7.34,37,93.01,Organic,Organic,Vermicompost,Neem Extract,"{'fertilizer': 'Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2389,Rice,75.86,Drip,Peaty,Kharif,Legumes,Legumes,Wheat,72.5,2.06,1.83,9244.99,19.07,2.01,7.11,168,75.38,Chemical,Chemical,Urea,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2390,Maize,172.47,Drip,Loamy,Kharif,Potato,Soybean,Wheat,80.0,2.24,1.57,29623.85,53.94,2.64,6.69,196,69.86,Mixed,Chemical,NPK + Bio-fertilizer,Synthetic Insecticides,"{'fertilizer': 'NPK + Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2391,Carrot,423.04,Sprinkler,Loamy,Zaid,Carrot,Carrot,Wheat,35.0,9.76,3.71,82701.96,168.12,4.61,6.44,136,18.68,Chemical,Chemical,Urea,Chemical Herbicides,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2392,Cotton,303.55,Sprinkler,Peaty,Zaid,Maize,Maize,Wheat,52.5,7.04,2.71,70555.52,45.55,2.59,7.11,320,33.07,Mixed,Chemical,Urea + Compost,Chemical Fungicides,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2393,Rice,462.59,Sprinkler,Peaty,Rabi,Rice,Legumes,Wheat,62.5,10.0,3.28,96557.05,175.57,4.5,6.89,359,17.82,Chemical,Chemical,NPK,Chemical Herbicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2394,Sugarcane,108.03,Sprinkler,Peaty,Kharif,Potato,Wheat,Wheat,52.5,0.5,0.77,17302.79,50.81,4.34,5.97,200,87.52,Mixed,Mixed,DAP + Vermicompost,Integrated Pest Management,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2395,Maize,409.72,Rain-fed,Silty,Zaid,Maize,Wheat,Soybean,62.5,10.0,5.0,48965.02,104.97,4.29,5.69,324,16.83,Chemical,Chemical,DAP,Synthetic Insecticides,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2396,Sugarcane,419.33,Drip,Loamy,Kharif,Potato,Sugarcane,Potato,35.0,8.52,2.12,74689.1,198.83,3.61,6.57,67,34.48,Mixed,Chemical,DAP + Vermicompost,Synthetic Insecticides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2397,Sugarcane,114.77,Sprinkler,Silty,Rabi,Potato,Potato,Wheat,52.5,2.03,0.86,22320.74,33.67,1.44,6.73,144,79.46,Organic,Mixed,Vermicompost,Limited Chemical + Neem,"{'fertilizer': 'Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2398,Potato,139.99,Flood,Peaty,Zaid,Wheat,Potato,Maize,52.5,1.8,1.11,49253.96,32.58,2.36,7.23,1,68.81,Chemical,Mixed,DAP,Limited Chemical + Neem,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2399,Soybean,427.88,Sprinkler,Silty,Kharif,Maize,Soybean,Rice,72.5,10.0,4.48,89745.73,69.61,1.04,6.82,139,12.13,Chemical,Organic,Urea,Neem Extract,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2400,Cotton,295.95,Rain-fed,Loamy,Kharif,Cotton,Maize,Soybean,62.5,4.82,3.02,31336.4,48.42,4.71,6.61,325,48.15,Chemical,Organic,DAP,Biological Control,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F2401,Rice,142.93,Flood,Clay,Kharif,Wheat,Wheat,Rice,35.0,1.2,1.69,37591.4,32.6,2.02,6.63,358,69.3,Chemical,Chemical,Urea,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2402,Sugarcane,204.52,Rain-fed,Loamy,Kharif,Potato,Sugarcane,Soybean,62.5,5.07,3.05,22384.91,95.03,1.25,6.53,227,50.25,Chemical,Chemical,MOP,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2403,Tomato,102.32,Rain-fed,Silty,Kharif,Maize,Wheat,Maize,52.5,1.96,0.19,11836.97,42.12,1.02,7.32,171,88.71,Chemical,Chemical,Urea,Chemical Herbicides,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2404,Cotton,72.7,Flood,Sandy,Rabi,Soybean,Soybean,Wheat,72.5,0.83,0.62,23483.88,8.36,3.4,5.72,24,85.34,Chemical,Chemical,MOP,Chemical Fungicides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2405,Wheat,414.37,Drip,Sandy,Rabi,Rice,Rice,Rice,35.0,4.65,2.2,72962.45,121.31,2.6,7.31,160,44.06,Chemical,Chemical,Urea,Chemical Fungicides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2406,Maize,484.28,Manual,Sandy,Zaid,Maize,Potato,Potato,35.0,6.4,3.75,119175.68,177.59,2.85,5.92,295,20.82,Mixed,Chemical,Urea + Compost,Synthetic Insecticides,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2407,Barley,488.21,Rain-fed,Sandy,Kharif,Maize,Potato,Maize,52.5,10.0,5.0,44569.36,108.96,2.23,6.09,277,18.22,Organic,Chemical,Compost,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2408,Wheat,19.24,Drip,Silty,Rabi,Wheat,Potato,Rice,52.5,0.96,0.1,2348.51,5.86,3.17,7.1,320,96.48,Chemical,Mixed,Urea,Limited Chemical + Neem,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2409,Soybean,173.36,Sprinkler,Sandy,Rabi,Soybean,Maize,Soybean,65.0,3.33,1.58,35307.94,34.68,4.26,5.95,160,64.01,Chemical,Chemical,NPK,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2410,Carrot,323.13,Drip,Loamy,Kharif,Carrot,Carrot,Maize,35.0,3.28,2.21,55791.42,131.73,3.13,7.31,220,52.12,Mixed,Chemical,NPK + Bio-fertilizer,Chemical Herbicides,"{'fertilizer': 'NPK + Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2411,Sugarcane,302.32,Rain-fed,Sandy,Zaid,Potato,Sugarcane,Sugarcane,35.0,2.64,3.39,30629.32,100.32,3.58,6.24,174,52.84,Mixed,Chemical,DAP + Vermicompost,Synthetic Insecticides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2412,Rice,410.66,Sprinkler,Clay,Zaid,Maize,Maize,Maize,35.0,5.57,4.08,84359.63,129.63,3.7,7.15,289,25.16,Chemical,Chemical,NPK,Chemical Herbicides,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F2413,Potato,196.06,Drip,Clay,Rabi,Maize,Soybean,Soybean,72.5,2.18,1.67,35149.07,60.04,3.45,6.38,211,67.25,Organic,Mixed,Compost,Integrated Pest Management,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2414,Tomato,137.17,Sprinkler,Peaty,Zaid,Maize,Soybean,Tomato,62.5,3.15,1.64,27848.02,50.95,1.25,6.45,299,66.77,Mixed,Chemical,NPK + Bio-fertilizer,Chemical Herbicides,"{'fertilizer': 'NPK + Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2415,Tomato,495.98,Manual,Loamy,Kharif,Tomato,Wheat,Wheat,35.0,10.0,5.0,124167.09,275.53,3.97,5.54,29,4.66,Mixed,Organic,DAP + Vermicompost,Herbal Pesticides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2416,Sugarcane,196.72,Sprinkler,Loamy,Rabi,Soybean,Soybean,Potato,72.5,5.15,0.85,36511.41,102.09,2.22,6.57,122,64.15,Chemical,Mixed,DAP,Integrated Pest Management,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2417,Soybean,454.17,Flood,Loamy,Rabi,Rice,Maize,Rice,62.5,10.0,4.65,110513.81,105.39,2.93,6.14,319,8.97,Chemical,Chemical,NPK,Synthetic Insecticides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F2418,Barley,276.24,Sprinkler,Silty,Rabi,Barley,Potato,Barley,35.0,7.01,3.24,47996.66,50.37,2.59,6.96,183,34.72,Chemical,Chemical,Urea,Chemical Herbicides,"{'fertilizer': 'Vermicompost', 'transition_time': '3 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2419,Tomato,23.13,Flood,Peaty,Rabi,Wheat,Tomato,Soybean,62.5,1.06,0.69,7949.52,10.59,2.86,7.12,103,89.28,Chemical,Chemical,MOP,Chemical Herbicides,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F2420,Maize,104.32,Manual,Peaty,Kharif,Soybean,Soybean,Wheat,72.5,2.26,1.36,29762.65,35.59,3.96,5.52,262,71.57,Chemical,Chemical,MOP,Chemical Herbicides,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F2421,Tomato,210.04,Manual,Peaty,Rabi,Maize,Wheat,Soybean,80.0,3.04,2.34,54313.66,114.12,1.28,6.36,346,52.07,Organic,Organic,Green Manure,Neem Extract,"{'fertilizer': 'Green Manure', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2422,Potato,478.76,Sprinkler,Clay,Zaid,Wheat,Soybean,Potato,62.5,10.0,3.8,94691.94,128.23,3.06,6.39,11,14.63,Mixed,Mixed,Urea + Compost,Integrated Pest Management,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2423,Cotton,453.15,Rain-fed,Loamy,Rabi,Maize,Cotton,Wheat,52.5,5.51,3.99,52088.25,54.51,4.35,6.76,43,32.94,Chemical,Chemical,NPK,Chemical Herbicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F2424,Maize,222.31,Rain-fed,Sandy,Zaid,Soybean,Wheat,Soybean,72.5,4.46,2.07,19666.56,65.02,1.37,5.56,115,61.46,Chemical,Organic,NPK,Biological Control,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Improved soil health'}"
F2425,Carrot,160.23,Flood,Clay,Zaid,Carrot,Soybean,Wheat,62.5,2.21,1.44,53027.01,43.69,2.88,6.07,238,63.28,Mixed,Mixed,DAP + Vermicompost,Integrated Pest Management,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2426,Rice,63.96,Sprinkler,Silty,Kharif,Rice,Maize,Rice,35.0,2.62,0.38,13380.24,21.26,2.53,6.6,318,84.46,Organic,Organic,Green Manure,Neem Extract,"{'fertilizer': 'Green Manure', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2427,Tomato,495.58,Sprinkler,Peaty,Kharif,Wheat,Maize,Soybean,80.0,10.0,4.63,116136.6,195.02,3.43,6.3,130,8.6,Chemical,Chemical,DAP,Chemical Fungicides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F2428,Barley,480.63,Drip,Silty,Zaid,Soybean,Maize,Soybean,72.5,6.6,4.86,67288.47,80.89,4.2,5.59,1,22.69,Mixed,Organic,Urea + Compost,Biological Control,"{'fertilizer': 'Urea + Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2429,Sugarcane,492.1,Drip,Silty,Rabi,Sugarcane,Potato,Sugarcane,35.0,5.98,5.0,67672.53,151.98,4.36,5.7,66,21.85,Chemical,Chemical,DAP,Synthetic Insecticides,"{'fertilizer': 'Compost', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F2430,Tomato,123.3,Flood,Peaty,Rabi,Wheat,Tomato,Tomato,35.0,2.51,1.43,42687.69,41.4,2.09,7.36,229,65.51,Organic,Chemical,Vermicompost,Synthetic Insecticides,"{'fertilizer': 'Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2431,Sugarcane,265.49,Rain-fed,Sandy,Kharif,Sugarcane,Sugarcane,Wheat,35.0,7.36,2.07,24237.12,104.56,2.89,6.33,30,51.87,Organic,Organic,Compost,Biological Control,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2432,Potato,119.25,Sprinkler,Sandy,Zaid,Wheat,Soybean,Potato,62.5,2.76,0.82,20094.13,28.35,4.82,5.78,321,77.89,Chemical,Organic,MOP,Biological Control,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Better water retention'}"
F2433,Potato,258.02,Drip,Clay,Zaid,Wheat,Potato,Maize,52.5,6.86,1.38,46211.89,47.33,3.2,5.85,323,51.34,Chemical,Chemical,Urea,Chemical Fungicides,"{'fertilizer': 'Compost', 'transition_time': '6 months', 'expected_benefit': 'Improved soil health'}"
F2434,Cotton,133.44,Manual,Peaty,Zaid,Maize,Soybean,Maize,62.5,4.19,0.74,32136.71,19.33,2.81,5.57,284,69.66,Chemical,Chemical,Urea,Chemical Fungicides,"{'fertilizer': 'Vermicompost', 'transition_time': '6 months', 'expected_benefit': 'Enhanced soil microbiome'}"
F2435,Potato,188.55,Drip,Loamy,Rabi,Soybean,Potato,Potato,45.0,4.94,1.59,33302.77,46.52,2.86,6.68,190,59.57,Mixed,Organic,NPK + Bio-fertilizer,Biological Control,"{'fertilizer': 'NPK + Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2436,Wheat,70.09,Rain-fed,Sandy,Rabi,Wheat,Potato,Soybean,62.5,0.64,1.39,7188.06,19.92,2.09,7.38,35,84.64,Chemical,Chemical,NPK,Synthetic Insecticides,"{'fertilizer': 'Bio-fertilizer', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F2437,Barley,446.61,Manual,Silty,Kharif,Potato,Barley,Soybean,62.5,5.32,5.0,123487.16,97.53,4.26,5.78,241,16.14,Chemical,Mixed,Urea,Limited Chemical + Neem,"{'fertilizer': 'Green Manure', 'transition_time': '3 months', 'expected_benefit': 'Better water retention'}"
F2438,Sugarcane,22.99,Flood,Clay,Zaid,Soybean,Potato,Sugarcane,62.5,0.54,0.63,7662.73,6.96,3.68,5.92,42,91.5,Mixed,Chemical,NPK + Bio-fertilizer,Chemical Herbicides,"{'fertilizer': 'NPK + Bio-fertilizer', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2439,Carrot,252.27,Sprinkler,Loamy,Zaid,Maize,Soybean,Maize,62.5,5.25,1.46,52851.31,97.51,1.02,5.55,290,53.21,Organic,Chemical,Compost,Chemical Fungicides,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2440,Tomato,259.65,Rain-fed,Loamy,Kharif,Soybean,Soybean,Soybean,65.0,3.99,1.27,27612.31,100.09,2.64,6.08,293,67.35,Mixed,Chemical,DAP + Vermicompost,Synthetic Insecticides,"{'fertilizer': 'DAP + Vermicompost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
F2441,Carrot,160.02,Drip,Sandy,Zaid,Soybean,Soybean,Maize,72.5,3.33,2.23,28578.38,72.05,4.92,6.09,231,60.45,Organic,Chemical,Compost,Chemical Herbicides,"{'fertilizer': 'Compost', 'transition_time': 'Already sustainable', 'expected_benefit': 'Maintaining good practices'}"
